datetime_beginning_utc,datetime_beginning_ept,locale,service,mcp,mcp_capped,reg_ccp,reg_pcp,as_req_mw,total_mw,as_mw,ss_mw,tier1_mw,ircmwt2,dsr_as_mw,nsr_mw,regd_mw
10/21/2021 10:00:00 AM,10/21/2021 6:00:00 AM,PJM_RTO,REG,19.40,19.40,18.08,1.32,800.00,831.20,831.20,350.00,0.00,0.00,17.60,,192.60
10/21/2021 11:00:00 AM,10/21/2021 7:00:00 AM,PJM_RTO,REG,29.78,29.78,29.55,0.23,800.00,831.80,831.80,384.70,0.00,0.00,17.50,,192.00
10/21/2021 12:00:00 PM,10/21/2021 8:00:00 AM,PJM_RTO,REG,20.81,20.81,20.81,0.00,525.00,525.00,525.00,317.20,0.00,0.00,4.70,,146.30
10/21/2021 1:00:00 PM,10/21/2021 9:00:00 AM,PJM_RTO,REG,23.38,23.38,23.38,0.00,525.00,525.00,525.00,336.30,0.00,0.00,8.80,,190.60
10/21/2021 2:00:00 PM,10/21/2021 10:00:00 AM,PJM_RTO,REG,20.88,20.88,19.84,1.04,525.00,525.00,525.00,336.30,0.00,0.00,8.10,,188.90
10/21/2021 3:00:00 PM,10/21/2021 11:00:00 AM,PJM_RTO,REG,19.45,19.45,19.45,0.00,525.00,524.40,524.40,335.70,0.00,0.00,7.60,,186.30
10/21/2021 4:00:00 PM,10/21/2021 12:00:00 PM,PJM_RTO,REG,30.87,30.87,30.61,0.26,525.00,525.00,525.00,335.40,0.00,0.00,7.60,,187.10
10/21/2021 5:00:00 PM,10/21/2021 1:00:00 PM,PJM_RTO,REG,20.83,20.83,20.83,0.00,525.00,525.00,525.00,290.90,0.00,0.00,8.00,,188.00
10/21/2021 6:00:00 PM,10/21/2021 2:00:00 PM,PJM_RTO,REG,21.03,21.03,21.03,0.00,525.00,525.00,525.00,291.10,0.00,0.00,7.10,,185.90
10/21/2021 7:00:00 PM,10/21/2021 3:00:00 PM,PJM_RTO,REG,18.23,18.23,18.23,0.00,525.00,524.70,524.70,290.50,0.00,0.00,7.90,,187.00
10/21/2021 8:00:00 PM,10/21/2021 4:00:00 PM,PJM_RTO,REG,26.25,26.25,26.25,0.00,525.00,523.60,523.60,269.70,0.00,0.00,4.90,,144.10
10/21/2021 9:00:00 PM,10/21/2021 5:00:00 PM,PJM_RTO,REG,40.19,40.19,40.01,0.18,800.00,832.60,832.60,331.30,0.00,0.00,17.30,,186.80
10/21/2021 10:00:00 PM,10/21/2021 6:00:00 PM,PJM_RTO,REG,91.89,91.89,91.07,0.82,800.00,800.20,800.20,333.50,0.00,0.00,19.20,,190.10
10/21/2021 11:00:00 PM,10/21/2021 7:00:00 PM,PJM_RTO,REG,63.03,63.03,62.46,0.57,800.00,850.20,850.20,333.60,0.00,0.00,21.90,,192.50
10/22/2021 12:00:00 AM,10/21/2021 8:00:00 PM,PJM_RTO,REG,33.65,33.65,32.58,1.07,800.00,790.30,790.30,333.50,0.00,0.00,20.50,,191.30
10/22/2021 1:00:00 AM,10/21/2021 9:00:00 PM,PJM_RTO,REG,50.81,50.81,48.74,2.07,800.00,800.00,800.00,332.80,0.00,0.00,20.80,,191.50
10/22/2021 2:00:00 AM,10/21/2021 10:00:00 PM,PJM_RTO,REG,36.85,36.85,34.51,2.34,800.00,792.70,792.70,343.60,0.00,0.00,17.80,,188.90
10/22/2021 3:00:00 AM,10/21/2021 11:00:00 PM,PJM_RTO,REG,35.74,35.74,34.81,0.93,800.00,798.10,798.10,343.50,0.00,0.00,16.70,,187.90
10/22/2021 4:00:00 AM,10/22/2021 12:00:00 AM,PJM_RTO,REG,23.91,23.91,22.06,1.85,525.00,524.90,524.90,299.10,0.00,0.00,6.10,,181.40
10/22/2021 5:00:00 AM,10/22/2021 1:00:00 AM,PJM_RTO,REG,23.16,23.16,21.78,1.38,525.00,525.00,525.00,299.10,0.00,0.00,6.00,,181.20
10/22/2021 6:00:00 AM,10/22/2021 2:00:00 AM,PJM_RTO,REG,35.93,35.93,34.45,1.48,525.00,525.00,525.00,299.10,0.00,0.00,5.70,,180.60
10/22/2021 7:00:00 AM,10/22/2021 3:00:00 AM,PJM_RTO,REG,17.14,17.14,15.51,1.63,525.00,525.00,525.00,299.10,0.00,0.00,5.50,,180.30
10/22/2021 8:00:00 AM,10/22/2021 4:00:00 AM,PJM_RTO,REG,50.64,50.64,50.37,0.27,525.00,525.00,525.00,299.10,0.00,0.00,5.70,,180.60
10/22/2021 9:00:00 AM,10/22/2021 5:00:00 AM,PJM_RTO,REG,30.21,30.21,29.11,1.10,800.00,800.00,800.00,330.00,0.00,0.00,9.80,,182.00
10/22/2021 10:00:00 AM,10/22/2021 6:00:00 AM,PJM_RTO,REG,46.53,46.53,46.30,0.23,800.00,800.00,800.00,329.90,0.00,0.00,14.40,,186.00
10/22/2021 11:00:00 AM,10/22/2021 7:00:00 AM,PJM_RTO,REG,83.05,83.05,80.36,2.69,800.00,830.20,830.20,379.10,0.00,0.00,15.30,,186.30
10/22/2021 12:00:00 PM,10/22/2021 8:00:00 AM,PJM_RTO,REG,30.98,30.98,30.68,0.30,525.00,529.70,529.70,288.30,0.00,0.00,9.80,,188.90
10/22/2021 1:00:00 PM,10/22/2021 9:00:00 AM,PJM_RTO,REG,44.59,44.59,44.59,0.00,525.00,524.80,524.80,288.60,0.00,0.00,8.50,,185.00
10/22/2021 2:00:00 PM,10/22/2021 10:00:00 AM,PJM_RTO,REG,27.66,27.66,26.91,0.75,525.00,522.60,522.60,287.10,0.00,0.00,9.10,,184.30
10/22/2021 3:00:00 PM,10/22/2021 11:00:00 AM,PJM_RTO,REG,37.54,37.54,37.54,0.00,525.00,520.90,520.90,298.20,0.00,0.00,9.20,,184.60
10/22/2021 4:00:00 PM,10/22/2021 12:00:00 PM,PJM_RTO,REG,40.29,40.29,40.29,0.00,525.00,553.00,553.00,263.40,0.00,0.00,8.50,,157.10
10/22/2021 5:00:00 PM,10/22/2021 1:00:00 PM,PJM_RTO,REG,57.31,57.31,57.02,0.29,525.00,555.70,555.70,251.10,0.00,0.00,8.40,,147.60
10/22/2021 6:00:00 PM,10/22/2021 2:00:00 PM,PJM_RTO,REG,43.06,43.06,43.06,0.00,525.00,524.60,524.60,298.30,0.00,0.00,7.20,,183.20
10/22/2021 7:00:00 PM,10/22/2021 3:00:00 PM,PJM_RTO,REG,84.96,84.96,84.96,0.00,525.00,524.50,524.50,342.30,0.00,0.00,7.10,,183.60
10/22/2021 8:00:00 PM,10/22/2021 4:00:00 PM,PJM_RTO,REG,17.73,17.73,17.73,0.00,525.00,525.30,525.30,322.90,0.00,0.00,4.90,,141.60
10/22/2021 9:00:00 PM,10/22/2021 5:00:00 PM,PJM_RTO,REG,34.58,34.58,33.82,0.76,800.00,843.90,843.90,347.50,0.00,0.00,18.20,,190.40
10/22/2021 10:00:00 PM,10/22/2021 6:00:00 PM,PJM_RTO,REG,159.18,159.18,158.31,0.87,800.00,843.50,843.50,299.30,0.00,0.00,17.70,,191.20
10/22/2021 11:00:00 PM,10/22/2021 7:00:00 PM,PJM_RTO,REG,84.00,84.00,83.49,0.51,800.00,848.90,848.90,347.00,0.00,0.00,20.40,,192.30
10/23/2021 12:00:00 AM,10/22/2021 8:00:00 PM,PJM_RTO,REG,69.23,69.23,68.66,0.57,800.00,837.80,837.80,346.80,0.00,0.00,20.80,,192.70
10/23/2021 1:00:00 AM,10/22/2021 9:00:00 PM,PJM_RTO,REG,62.08,62.08,61.38,0.70,800.00,792.40,792.40,390.50,0.00,0.00,17.50,,190.20
10/23/2021 2:00:00 AM,10/22/2021 10:00:00 PM,PJM_RTO,REG,96.11,96.11,94.26,1.85,800.00,800.10,800.10,404.80,0.00,0.00,17.00,,195.00
10/23/2021 3:00:00 AM,10/22/2021 11:00:00 PM,PJM_RTO,REG,94.11,94.11,91.21,2.90,800.00,800.40,800.40,404.80,0.00,0.00,14.40,,187.00
10/23/2021 4:00:00 AM,10/23/2021 12:00:00 AM,PJM_RTO,REG,87.57,87.57,86.02,1.55,525.00,525.00,525.00,324.00,0.00,0.00,6.50,,182.40
10/23/2021 5:00:00 AM,10/23/2021 1:00:00 AM,PJM_RTO,REG,24.80,24.80,23.76,1.04,525.00,486.80,486.80,316.90,0.00,0.00,6.50,,181.90
10/23/2021 6:00:00 AM,10/23/2021 2:00:00 AM,PJM_RTO,REG,27.06,27.06,27.06,0.00,525.00,487.60,487.60,281.30,0.00,0.00,6.50,,179.40
10/23/2021 7:00:00 AM,10/23/2021 3:00:00 AM,PJM_RTO,REG,24.64,24.64,22.82,1.82,525.00,525.00,525.00,322.00,0.00,0.00,6.20,,179.00
10/23/2021 8:00:00 AM,10/23/2021 4:00:00 AM,PJM_RTO,REG,31.04,31.04,29.71,1.33,525.00,525.00,525.00,322.00,0.00,0.00,6.50,,179.50
10/23/2021 9:00:00 AM,10/23/2021 5:00:00 AM,PJM_RTO,REG,40.70,40.70,39.47,1.23,800.00,800.00,800.00,367.70,0.00,0.00,9.40,,179.90
10/23/2021 10:00:00 AM,10/23/2021 6:00:00 AM,PJM_RTO,REG,26.41,26.41,23.70,2.71,800.00,800.00,800.00,368.50,0.00,0.00,11.10,,181.30
10/23/2021 11:00:00 AM,10/23/2021 7:00:00 AM,PJM_RTO,REG,31.99,31.99,31.11,0.88,800.00,827.30,827.30,394.60,0.00,0.00,10.90,,180.60
10/23/2021 12:00:00 PM,10/23/2021 8:00:00 AM,PJM_RTO,REG,10.03,10.03,9.97,0.06,525.00,524.10,524.10,328.20,0.00,0.00,5.60,,141.50
10/23/2021 1:00:00 PM,10/23/2021 9:00:00 AM,PJM_RTO,REG,25.27,25.27,25.27,0.00,525.00,525.00,525.00,326.50,0.00,0.00,5.60,,141.50
10/23/2021 2:00:00 PM,10/23/2021 10:00:00 AM,PJM_RTO,REG,11.06,11.06,10.33,0.73,525.00,520.10,520.10,346.00,0.00,0.00,11.10,,188.30
10/23/2021 3:00:00 PM,10/23/2021 11:00:00 AM,PJM_RTO,REG,27.08,27.08,27.08,0.00,525.00,525.00,525.00,344.20,0.00,0.00,11.30,,189.00
10/23/2021 4:00:00 PM,10/23/2021 12:00:00 PM,PJM_RTO,REG,29.98,29.98,29.98,0.00,525.00,525.00,525.00,343.30,0.00,0.00,10.90,,188.10
10/23/2021 5:00:00 PM,10/23/2021 1:00:00 PM,PJM_RTO,REG,12.28,12.28,12.28,0.00,525.00,525.00,525.00,343.50,0.00,0.00,10.90,,187.70
10/23/2021 6:00:00 PM,10/23/2021 2:00:00 PM,PJM_RTO,REG,16.20,16.20,16.20,0.00,525.00,521.30,521.30,339.60,0.00,0.00,9.00,,184.10
10/23/2021 7:00:00 PM,10/23/2021 3:00:00 PM,PJM_RTO,REG,11.50,11.50,11.50,0.00,525.00,514.00,514.00,332.40,0.00,0.00,9.70,,185.30
10/23/2021 8:00:00 PM,10/23/2021 4:00:00 PM,PJM_RTO,REG,75.31,75.31,75.31,0.00,525.00,525.00,525.00,312.20,0.00,0.00,5.70,,141.60
10/23/2021 9:00:00 PM,10/23/2021 5:00:00 PM,PJM_RTO,REG,57.13,57.13,55.85,1.28,800.00,847.60,847.60,388.20,0.00,0.00,19.40,,188.60
10/23/2021 10:00:00 PM,10/23/2021 6:00:00 PM,PJM_RTO,REG,40.92,40.92,40.18,0.74,800.00,847.60,847.60,344.60,0.00,0.00,19.30,,188.50
10/23/2021 11:00:00 PM,10/23/2021 7:00:00 PM,PJM_RTO,REG,38.97,38.97,38.36,0.61,800.00,847.50,847.50,346.40,0.00,0.00,19.40,,188.60
10/24/2021 12:00:00 AM,10/23/2021 8:00:00 PM,PJM_RTO,REG,2.13,2.13,0.89,1.24,800.00,800.00,800.00,347.40,0.00,0.00,20.40,,189.40
10/24/2021 1:00:00 AM,10/23/2021 9:00:00 PM,PJM_RTO,REG,30.17,30.17,29.02,1.15,800.00,800.00,800.00,347.90,0.00,0.00,19.10,,197.70
10/24/2021 2:00:00 AM,10/23/2021 10:00:00 PM,PJM_RTO,REG,33.07,33.07,32.12,0.95,800.00,800.00,800.00,405.70,0.00,0.00,18.50,,197.10
10/24/2021 3:00:00 AM,10/23/2021 11:00:00 PM,PJM_RTO,REG,29.42,29.42,25.55,3.87,800.00,797.10,797.10,367.60,0.00,0.00,15.20,,185.80
10/24/2021 4:00:00 AM,10/24/2021 12:00:00 AM,PJM_RTO,REG,16.76,16.76,15.83,0.93,525.00,525.00,525.00,311.30,0.00,0.00,6.60,,179.70
10/24/2021 5:00:00 AM,10/24/2021 1:00:00 AM,PJM_RTO,REG,21.54,21.54,20.61,0.93,525.00,525.00,525.00,311.20,0.00,0.00,6.60,,179.70
10/24/2021 6:00:00 AM,10/24/2021 2:00:00 AM,PJM_RTO,REG,22.62,22.62,21.29,1.33,525.00,524.70,524.70,310.70,0.00,0.00,6.50,,179.00
10/24/2021 7:00:00 AM,10/24/2021 3:00:00 AM,PJM_RTO,REG,16.74,16.74,14.15,2.59,525.00,525.00,525.00,310.60,0.00,0.00,6.00,,178.30
10/24/2021 8:00:00 AM,10/24/2021 4:00:00 AM,PJM_RTO,REG,11.80,11.80,9.49,2.31,525.00,525.00,525.00,310.70,0.00,0.00,6.20,,178.40
10/24/2021 9:00:00 AM,10/24/2021 5:00:00 AM,PJM_RTO,REG,29.97,29.97,27.48,2.49,800.00,800.00,800.00,356.20,0.00,0.00,8.70,,178.70
10/24/2021 10:00:00 AM,10/24/2021 6:00:00 AM,PJM_RTO,REG,16.82,16.82,15.33,1.49,800.00,800.00,800.00,356.20,0.00,0.00,9.60,,179.40
10/24/2021 11:00:00 AM,10/24/2021 7:00:00 AM,PJM_RTO,REG,19.73,19.73,18.36,1.37,800.00,826.60,826.60,357.40,0.00,0.00,8.70,,178.00
10/24/2021 12:00:00 PM,10/24/2021 8:00:00 AM,PJM_RTO,REG,6.66,6.66,5.05,1.61,525.00,525.00,525.00,276.40,0.00,0.00,5.60,,140.10
10/24/2021 1:00:00 PM,10/24/2021 9:00:00 AM,PJM_RTO,REG,2.46,2.46,0.86,1.60,525.00,525.00,525.00,335.00,0.00,0.00,8.80,,182.60
10/24/2021 2:00:00 PM,10/24/2021 10:00:00 AM,PJM_RTO,REG,18.09,18.09,17.08,1.01,525.00,525.00,525.00,345.10,0.00,0.00,9.50,,183.90
10/24/2021 3:00:00 PM,10/24/2021 11:00:00 AM,PJM_RTO,REG,23.44,23.44,22.03,1.41,525.00,525.00,525.00,343.40,0.00,0.00,9.70,,184.30
10/24/2021 4:00:00 PM,10/24/2021 12:00:00 PM,PJM_RTO,REG,53.21,53.21,52.58,0.63,525.00,525.10,525.10,343.50,0.00,0.00,10.20,,185.10
10/24/2021 5:00:00 PM,10/24/2021 1:00:00 PM,PJM_RTO,REG,28.00,28.00,28.00,0.00,525.00,525.00,525.00,343.20,0.00,0.00,11.50,,188.30
10/24/2021 6:00:00 PM,10/24/2021 2:00:00 PM,PJM_RTO,REG,23.27,23.27,22.30,0.97,525.00,525.00,525.00,343.40,0.00,0.00,9.10,,183.10
10/24/2021 7:00:00 PM,10/24/2021 3:00:00 PM,PJM_RTO,REG,15.85,15.85,14.38,1.47,525.00,525.00,525.00,343.40,0.00,0.00,8.70,,182.30
10/24/2021 8:00:00 PM,10/24/2021 4:00:00 PM,PJM_RTO,REG,18.95,18.95,18.95,0.00,525.00,522.80,522.80,298.90,0.00,0.00,8.90,,182.70
10/24/2021 9:00:00 PM,10/24/2021 5:00:00 PM,PJM_RTO,REG,55.96,55.96,55.11,0.85,800.00,800.00,800.00,343.30,0.00,0.00,17.80,,186.30
10/24/2021 10:00:00 PM,10/24/2021 6:00:00 PM,PJM_RTO,REG,72.10,72.10,71.46,0.64,800.00,800.00,800.00,344.10,0.00,0.00,20.60,,188.80
10/24/2021 11:00:00 PM,10/24/2021 7:00:00 PM,PJM_RTO,REG,28.99,28.99,28.28,0.71,800.00,800.00,800.00,307.90,0.00,0.00,21.80,,189.80
10/25/2021 12:00:00 AM,10/24/2021 8:00:00 PM,PJM_RTO,REG,15.12,15.12,14.41,0.71,800.00,800.00,800.00,308.60,0.00,0.00,21.10,,189.30
10/25/2021 1:00:00 AM,10/24/2021 9:00:00 PM,PJM_RTO,REG,13.33,13.33,11.79,1.54,800.00,800.00,800.00,391.50,0.00,0.00,19.90,,188.10
10/25/2021 2:00:00 AM,10/24/2021 10:00:00 PM,PJM_RTO,REG,45.23,45.23,44.32,0.91,800.00,800.00,800.00,367.40,0.00,0.00,19.40,,187.70
10/25/2021 3:00:00 AM,10/24/2021 11:00:00 PM,PJM_RTO,REG,31.00,31.00,29.16,1.84,800.00,800.10,800.10,356.20,0.00,0.00,15.50,,184.30
10/25/2021 4:00:00 AM,10/25/2021 12:00:00 AM,PJM_RTO,REG,9.78,9.78,8.87,0.91,525.00,525.00,525.00,311.00,0.00,0.00,7.10,,179.30
10/25/2021 5:00:00 AM,10/25/2021 1:00:00 AM,PJM_RTO,REG,26.04,26.04,22.78,3.26,525.00,525.00,525.00,311.00,0.00,0.00,6.80,,178.70
10/25/2021 6:00:00 AM,10/25/2021 2:00:00 AM,PJM_RTO,REG,13.28,13.28,11.75,1.53,525.00,525.00,525.00,311.00,0.00,0.00,6.60,,178.40
10/25/2021 7:00:00 AM,10/25/2021 3:00:00 AM,PJM_RTO,REG,24.84,24.84,22.63,2.21,525.00,525.00,525.00,310.90,0.00,0.00,6.30,,178.00
10/25/2021 8:00:00 AM,10/25/2021 4:00:00 AM,PJM_RTO,REG,22.95,22.95,19.84,3.11,525.00,524.90,524.90,310.60,0.00,0.00,5.90,,178.00
10/25/2021 9:00:00 AM,10/25/2021 5:00:00 AM,PJM_RTO,REG,38.26,38.26,35.55,2.71,800.00,798.70,798.70,351.60,0.00,0.00,7.80,,178.40
10/25/2021 10:00:00 AM,10/25/2021 6:00:00 AM,PJM_RTO,REG,34.79,34.79,33.38,1.41,800.00,800.00,800.00,391.60,0.00,0.00,11.70,,181.70
10/25/2021 11:00:00 AM,10/25/2021 7:00:00 AM,PJM_RTO,REG,43.69,43.69,42.08,1.61,800.00,822.00,822.00,343.80,0.00,0.00,9.70,,179.50
10/25/2021 12:00:00 PM,10/25/2021 8:00:00 AM,PJM_RTO,REG,35.58,35.58,34.56,1.02,525.00,532.70,532.70,295.20,0.00,0.00,7.80,,179.10
10/25/2021 1:00:00 PM,10/25/2021 9:00:00 AM,PJM_RTO,REG,31.21,31.21,30.21,1.00,525.00,531.90,531.90,289.00,0.00,0.00,7.60,,174.30
10/25/2021 2:00:00 PM,10/25/2021 10:00:00 AM,PJM_RTO,REG,42.93,42.93,41.84,1.09,525.00,552.50,552.50,312.10,0.00,0.00,7.70,,160.70
10/25/2021 3:00:00 PM,10/25/2021 11:00:00 AM,PJM_RTO,REG,43.08,43.08,41.78,1.30,525.00,537.60,537.60,313.90,0.00,0.00,8.70,,153.80
10/25/2021 4:00:00 PM,10/25/2021 12:00:00 PM,PJM_RTO,REG,30.38,30.38,29.20,1.18,525.00,532.70,532.70,307.00,0.00,0.00,9.00,,163.80
10/25/2021 5:00:00 PM,10/25/2021 1:00:00 PM,PJM_RTO,REG,42.98,42.98,41.83,1.15,525.00,524.40,524.40,328.10,0.00,0.00,6.90,,179.10
10/25/2021 6:00:00 PM,10/25/2021 2:00:00 PM,PJM_RTO,REG,23.16,23.16,22.89,0.27,525.00,524.60,524.60,339.70,0.00,0.00,6.20,,178.30
10/25/2021 7:00:00 PM,10/25/2021 3:00:00 PM,PJM_RTO,REG,10.15,10.15,9.28,0.87,525.00,525.00,525.00,336.00,0.00,0.00,9.00,,178.20
10/25/2021 8:00:00 PM,10/25/2021 4:00:00 PM,PJM_RTO,REG,9.41,9.41,8.04,1.37,525.00,525.00,525.00,322.20,0.00,0.00,3.00,,138.50
10/25/2021 9:00:00 PM,10/25/2021 5:00:00 PM,PJM_RTO,REG,66.59,66.59,65.89,0.70,800.00,830.60,830.60,342.90,0.00,0.00,17.60,,186.40
10/25/2021 10:00:00 PM,10/25/2021 6:00:00 PM,PJM_RTO,REG,60.48,60.48,59.22,1.26,800.00,832.70,832.70,342.40,0.00,0.00,19.10,,187.10
10/25/2021 11:00:00 PM,10/25/2021 7:00:00 PM,PJM_RTO,REG,50.70,50.70,49.53,1.17,800.00,833.60,833.60,346.00,0.00,0.00,20.40,,190.70
10/26/2021 12:00:00 AM,10/25/2021 8:00:00 PM,PJM_RTO,REG,41.65,41.65,40.50,1.15,800.00,799.70,799.70,343.20,0.00,0.00,20.00,,195.90
10/26/2021 1:00:00 AM,10/25/2021 9:00:00 PM,PJM_RTO,REG,41.12,41.12,39.52,1.60,800.00,795.40,795.40,383.90,0.00,0.00,19.00,,185.20
10/26/2021 2:00:00 AM,10/25/2021 10:00:00 PM,PJM_RTO,REG,32.46,32.46,31.09,1.37,800.00,800.00,800.00,385.50,0.00,0.00,19.60,,184.80
10/26/2021 3:00:00 AM,10/25/2021 11:00:00 PM,PJM_RTO,REG,28.67,28.67,24.98,3.69,800.00,800.00,800.00,337.70,0.00,0.00,18.30,,183.80
10/26/2021 4:00:00 AM,10/26/2021 12:00:00 AM,PJM_RTO,REG,30.28,30.28,29.86,0.42,525.00,525.00,525.00,293.50,0.00,0.00,6.80,,176.40
10/26/2021 5:00:00 AM,10/26/2021 1:00:00 AM,PJM_RTO,REG,13.80,13.80,11.60,2.20,525.00,525.00,525.00,293.50,0.00,0.00,6.80,,176.50
10/26/2021 6:00:00 AM,10/26/2021 2:00:00 AM,PJM_RTO,REG,22.16,22.16,21.11,1.05,525.00,525.00,525.00,293.50,0.00,0.00,6.50,,175.90
10/26/2021 7:00:00 AM,10/26/2021 3:00:00 AM,PJM_RTO,REG,26.43,26.43,23.58,2.85,525.00,525.00,525.00,293.40,0.00,0.00,6.10,,175.50
10/26/2021 8:00:00 AM,10/26/2021 4:00:00 AM,PJM_RTO,REG,16.41,16.41,13.29,3.12,525.00,524.70,524.70,292.80,0.00,0.00,6.20,,175.00
10/26/2021 9:00:00 AM,10/26/2021 5:00:00 AM,PJM_RTO,REG,36.24,36.24,34.59,1.65,800.00,801.10,801.10,333.10,0.00,0.00,10.80,,175.00
10/26/2021 10:00:00 AM,10/26/2021 6:00:00 AM,PJM_RTO,REG,44.48,44.48,41.39,3.09,800.00,797.60,797.60,329.90,0.00,0.00,15.70,,176.90
10/26/2021 11:00:00 AM,10/26/2021 7:00:00 AM,PJM_RTO,REG,39.20,39.20,38.51,0.69,800.00,828.70,828.70,377.70,0.00,0.00,18.50,,178.30
10/26/2021 12:00:00 PM,10/26/2021 8:00:00 AM,PJM_RTO,REG,27.21,27.21,25.62,1.59,525.00,544.00,544.00,333.80,0.00,0.00,6.20,,165.70
10/26/2021 1:00:00 PM,10/26/2021 9:00:00 AM,PJM_RTO,REG,9.01,9.01,7.70,1.31,525.00,524.90,524.90,335.40,0.00,0.00,11.40,,179.30
10/26/2021 2:00:00 PM,10/26/2021 10:00:00 AM,PJM_RTO,REG,8.74,8.74,7.57,1.17,525.00,525.00,525.00,335.60,0.00,0.00,10.50,,177.40
10/26/2021 3:00:00 PM,10/26/2021 11:00:00 AM,PJM_RTO,REG,16.27,16.27,14.63,1.64,525.00,525.00,525.00,338.30,0.00,0.00,10.50,,179.90
10/26/2021 4:00:00 PM,10/26/2021 12:00:00 PM,PJM_RTO,REG,25.76,25.76,24.81,0.95,525.00,525.00,525.00,338.20,0.00,0.00,10.60,,180.30
10/26/2021 5:00:00 PM,10/26/2021 1:00:00 PM,PJM_RTO,REG,17.83,17.83,16.83,1.00,525.00,525.00,525.00,336.40,0.00,0.00,10.50,,175.70
10/26/2021 6:00:00 PM,10/26/2021 2:00:00 PM,PJM_RTO,REG,29.34,29.34,28.26,1.08,525.00,524.80,524.80,336.00,0.00,0.00,8.80,,173.00
10/26/2021 7:00:00 PM,10/26/2021 3:00:00 PM,PJM_RTO,REG,55.73,55.73,55.22,0.51,525.00,522.50,522.50,331.60,0.00,0.00,9.30,,171.10
10/26/2021 8:00:00 PM,10/26/2021 4:00:00 PM,PJM_RTO,REG,15.81,15.81,15.01,0.80,525.00,525.60,525.60,307.20,0.00,0.00,4.30,,130.00
10/26/2021 9:00:00 PM,10/26/2021 5:00:00 PM,PJM_RTO,REG,38.64,38.64,37.44,1.20,800.00,827.00,827.00,279.60,0.00,0.00,18.10,,172.10
10/26/2021 10:00:00 PM,10/26/2021 6:00:00 PM,PJM_RTO,REG,267.47,267.47,265.69,1.78,800.00,828.30,828.30,279.60,0.00,0.00,20.60,,174.20
10/26/2021 11:00:00 PM,10/26/2021 7:00:00 PM,PJM_RTO,REG,83.24,83.24,82.40,0.84,800.00,823.40,823.40,284.70,0.00,0.00,21.40,,177.80
10/27/2021 12:00:00 AM,10/26/2021 8:00:00 PM,PJM_RTO,REG,88.93,88.93,87.01,1.92,800.00,833.30,833.30,284.00,0.00,0.00,22.30,,178.30
10/27/2021 1:00:00 AM,10/26/2021 9:00:00 PM,PJM_RTO,REG,34.10,34.10,33.07,1.03,800.00,800.00,800.00,372.00,0.00,0.00,19.90,,183.70
10/27/2021 2:00:00 AM,10/26/2021 10:00:00 PM,PJM_RTO,REG,32.19,32.19,31.03,1.16,800.00,791.30,791.30,325.90,0.00,0.00,19.70,,177.80
10/27/2021 3:00:00 AM,10/26/2021 11:00:00 PM,PJM_RTO,REG,20.59,20.59,19.43,1.16,800.00,800.00,800.00,323.70,0.00,0.00,15.90,,174.60
10/27/2021 4:00:00 AM,10/27/2021 12:00:00 AM,PJM_RTO,REG,30.09,30.09,26.21,3.88,525.00,525.00,525.00,285.30,0.00,0.00,5.00,,168.00
10/27/2021 5:00:00 AM,10/27/2021 1:00:00 AM,PJM_RTO,REG,42.04,42.04,39.72,2.32,525.00,525.00,525.00,285.30,0.00,0.00,4.90,,167.70
10/27/2021 6:00:00 AM,10/27/2021 2:00:00 AM,PJM_RTO,REG,25.45,25.45,24.33,1.12,525.00,525.10,525.10,285.20,0.00,0.00,4.50,,167.30
10/27/2021 7:00:00 AM,10/27/2021 3:00:00 AM,PJM_RTO,REG,17.73,17.73,16.70,1.03,525.00,525.00,525.00,285.20,0.00,0.00,4.00,,166.60
10/27/2021 8:00:00 AM,10/27/2021 4:00:00 AM,PJM_RTO,REG,26.84,26.84,26.13,0.71,525.00,525.00,525.00,285.30,0.00,0.00,4.70,,167.50
10/27/2021 9:00:00 AM,10/27/2021 5:00:00 AM,PJM_RTO,REG,56.50,56.50,55.55,0.95,800.00,798.90,798.90,280.90,0.00,0.00,9.50,,169.60
10/27/2021 10:00:00 AM,10/27/2021 6:00:00 AM,PJM_RTO,REG,130.38,130.38,127.86,2.52,800.00,800.00,800.00,281.10,0.00,0.00,17.10,,175.70
10/27/2021 11:00:00 AM,10/27/2021 7:00:00 AM,PJM_RTO,REG,61.60,61.60,60.57,1.03,800.00,830.90,830.90,318.60,0.00,0.00,18.70,,176.20
10/27/2021 12:00:00 PM,10/27/2021 8:00:00 AM,PJM_RTO,REG,37.41,37.41,36.10,1.31,525.00,550.20,550.20,279.30,0.00,0.00,4.60,,166.90
10/27/2021 1:00:00 PM,10/27/2021 9:00:00 AM,PJM_RTO,REG,12.49,12.49,11.42,1.07,525.00,525.00,525.00,323.00,0.00,0.00,9.40,,174.80
10/27/2021 2:00:00 PM,10/27/2021 10:00:00 AM,PJM_RTO,REG,35.72,35.72,34.27,1.45,525.00,525.00,525.00,316.30,0.00,0.00,8.20,,167.00
10/27/2021 3:00:00 PM,10/27/2021 11:00:00 AM,PJM_RTO,REG,5.02,5.02,4.35,0.67,525.00,522.60,522.60,322.80,0.00,0.00,7.20,,171.20
